cdn1;m5;0.000551;0;0
m5;cdn1;0.000551;0;0
cdn2;a4;0.000549;0;0
a4;cdn2;0.000549;0;0
cdn3;c2;0.000544;0;0
c2;cdn3;0.000544;0;0
ext1;i1;0.015049;0;0
i1;ext1;0.015049;0;0
man1;c1;0.00055;0;0
c1;man1;0.00055;0;0
man2;c2;0.0005495;0;0
c2;man2;0.0005495;0;0
man3;c3;0.000547;0;0
c3;man3;0.000547;0;0
man4;c4;0.0005445;0;0
c4;man4;0.0005445;0;0
r1;m1;0.0030515;0;0
m1;r1;0.0030515;0;0
r2;m1;0.004052;0;0
m1;r2;0.004052;0;0
r3;m1;0.003053;0;0
m1;r3;0.003053;0;0
r4;m1;0.0035595;0;0
m1;r4;0.0035595;0;0
r5;m2;0.0020585;0;0
m2;r5;0.0020585;0;0
r6;m2;0.002051;0;0
m2;r6;0.002051;0;0
r7;m2;0.002055;0;0
m2;r7;0.002055;0;0
r8;m2;0.0030555;0;0
m2;r8;0.0030555;0;0
r9;m3;0.004553;0;0
m3;r9;0.004553;0;0
r10;m3;0.0040485;0;0
m3;r10;0.0040485;0;0
r11;m3;0.002048;0;0
m3;r11;0.002048;0;0
r12;m3;0.00256;0;0
m3;r12;0.00256;0;0
r13;m4;0.0040555;0;0
m4;r13;0.0040555;0;0
r14;m4;0.0040405;0;0
m4;r14;0.0040405;0;0
r15;m4;0.0035495;0;0
m4;r15;0.0035495;0;0
r16;m4;0.0020525;0;0
m4;r16;0.0020525;0;0
r17;m5;0.0020515;0;0
m5;r17;0.0020515;0;0
r18;m5;0.003059;0;0
m5;r18;0.003059;0;0
r19;m5;0.0035535;0;0
m5;r19;0.0035535;0;0
r20;m5;0.0020565;0;0
m5;r20;0.0020565;0;0
m1;m2;0.004556;0;0
m2;m1;0.004556;0;0
m2;m3;0.00306;0;0
m3;m2;0.00306;0;0
m3;m4;0.00556;0;0
m4;m3;0.00556;0;0
m4;m5;0.002561;0;0
m5;m4;0.002561;0;0
m5;m1;0.005053;0;0
m1;m5;0.005053;0;0
m2;a2;0.010056;0;0
a2;m2;0.010056;0;0
m3;a3;0.015062;0;0
a3;m3;0.015062;0;0
a1;a2;0.009057;0;0
a2;a1;0.009057;0;0
a2;a3;0.0100585;0;0
a3;a2;0.0100585;0;0
a3;a4;0.012565;0;0
a4;a3;0.012565;0;0
a4;a1;0.0115605;0;0
a1;a4;0.0115605;0;0
a1;c1;0.0100475;0;0
c1;a1;0.0100475;0;0
a2;c1;0.0075625;0;0
c1;a2;0.0075625;0;0
a3;c2;0.0125635;0;0
c2;a3;0.0125635;0;0
a4;c2;0.0150605;0;0
c2;a4;0.0150605;0;0
c1;c2;0.0060605;0;0
c2;c1;0.0060605;0;0
c1;c3;0.010056;0;0
c3;c1;0.010056;0;0
c1;c4;0.0090585;0;0
c4;c1;0.0090585;0;0
c2;c3;0.011559;0;0
c3;c2;0.011559;0;0
c2;c4;0.0150575;0;0
c4;c2;0.0150575;0;0
c3;c4;0.0075655;0;0
c4;c3;0.0075655;0;0
c3;i1;0.0125615;0;0
i1;c3;0.0125615;0;0
c4;i1;0.015052;0;0
i1;c4;0.015052;0;0
u001;r1;3.75e-05;0;0
r1;u001;3.75e-05;0;0
u002;r1;3.9e-05;0;0
r1;u002;3.9e-05;0;0
u003;r1;3.2e-05;0;0
r1;u003;3.2e-05;0;0
u004;r1;4.05e-05;0;0
r1;u004;4.05e-05;0;0
u005;r1;3.15e-05;0;0
r1;u005;3.15e-05;0;0
u006;r1;3.75e-05;0;0
r1;u006;3.75e-05;0;0
u007;r1;4.1e-05;0;0
r1;u007;4.1e-05;0;0
u008;r1;3.95e-05;0;0
r1;u008;3.95e-05;0;0
u009;r1;3.5e-05;0;0
r1;u009;3.5e-05;0;0
u010;r1;4.25e-05;0;0
r1;u010;4.25e-05;0;0
u011;r2;3.8e-05;0;0
r2;u011;3.8e-05;0;0
u012;r2;3.55e-05;0;0
r2;u012;3.55e-05;0;0
u013;r2;4.35e-05;0;0
r2;u013;4.35e-05;0;0
u014;r2;4e-05;0;0
r2;u014;4e-05;0;0
u015;r2;3.1e-05;0;0
r2;u015;3.1e-05;0;0
u016;r2;3.55e-05;0;0
r2;u016;3.55e-05;0;0
u017;r2;4.15e-05;0;0
r2;u017;4.15e-05;0;0
u018;r2;3.85e-05;0;0
r2;u018;3.85e-05;0;0
u019;r2;4.15e-05;0;0
r2;u019;4.15e-05;0;0
u020;r2;3.85e-05;0;0
r2;u020;3.85e-05;0;0
u021;r3;3.95e-05;0;0
r3;u021;3.95e-05;0;0
u022;r3;3.8e-05;0;0
r3;u022;3.8e-05;0;0
u023;r3;3.7e-05;0;0
r3;u023;3.7e-05;0;0
u024;r3;3.2e-05;0;0
r3;u024;3.2e-05;0;0
u025;r3;2.8e-05;0;0
r3;u025;2.8e-05;0;0
u026;r3;3.9e-05;0;0
r3;u026;3.9e-05;0;0
u027;r3;3.85e-05;0;0
r3;u027;3.85e-05;0;0
u028;r3;3.2e-05;0;0
r3;u028;3.2e-05;0;0
u029;r3;3.4e-05;0;0
r3;u029;3.4e-05;0;0
u030;r3;4.1e-05;0;0
r3;u030;4.1e-05;0;0
u031;r4;3.5e-05;0;0
r4;u031;3.5e-05;0;0
u032;r4;3.8e-05;0;0
r4;u032;3.8e-05;0;0
u033;r4;3.5e-05;0;0
r4;u033;3.5e-05;0;0
u034;r4;3.2e-05;0;0
r4;u034;3.2e-05;0;0
u035;r4;2.9e-05;0;0
r4;u035;2.9e-05;0;0
u036;r4;4.05e-05;0;0
r4;u036;4.05e-05;0;0
u037;r4;3.45e-05;0;0
r4;u037;3.45e-05;0;0
u038;r4;4.05e-05;0;0
r4;u038;4.05e-05;0;0
u039;r4;3.8e-05;0;0
r4;u039;3.8e-05;0;0
u040;r4;4.15e-05;0;0
r4;u040;4.15e-05;0;0
u041;r5;3.85e-05;0;0
r5;u041;3.85e-05;0;0
u042;r5;3.75e-05;0;0
r5;u042;3.75e-05;0;0
u043;r5;3.8e-05;0;0
r5;u043;3.8e-05;0;0
u044;r5;4e-05;0;0
r5;u044;4e-05;0;0
u045;r5;3.1e-05;0;0
r5;u045;3.1e-05;0;0
u046;r5;3.45e-05;0;0
r5;u046;3.45e-05;0;0
u047;r5;3.9e-05;0;0
r5;u047;3.9e-05;0;0
u048;r5;3.65e-05;0;0
r5;u048;3.65e-05;0;0
u049;r5;3.55e-05;0;0
r5;u049;3.55e-05;0;0
u050;r5;4.3e-05;0;0
r5;u050;4.3e-05;0;0
u051;r6;4.15e-05;0;0
r6;u051;4.15e-05;0;0
u052;r6;3.75e-05;0;0
r6;u052;3.75e-05;0;0
u053;r6;3.5e-05;0;0
r6;u053;3.5e-05;0;0
u054;r6;3.75e-05;0;0
r6;u054;3.75e-05;0;0
u055;r6;3.5e-05;0;0
r6;u055;3.5e-05;0;0
u056;r6;3.85e-05;0;0
r6;u056;3.85e-05;0;0
u057;r6;3.9e-05;0;0
